DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,WIND_SPEED,WIND_DIRECTION,HUMIDITY,VISIBILITY,PRECIPITATION
2020-05-15 12:15:00,4136001,iq8k7ZNt4Mwm3w0,36.37757097,57.58858162,0.9771876234,9,W,0.59,4,0.01041666667
2020-05-15 12:30:00,4136001,iq8k7ZNt4Mwm3w0,35.96635757,58.8881528,0.9562375367,9,W,0.59,4,0.01041666667
2020-05-15 12:45:00,4136001,iq8k7ZNt4Mwm3w0,35.9929465,57.72948603,0.9790904167,9,W,0.59,4,0.01041666667
2020-05-15 13:00:00,4136001,iq8k7ZNt4Mwm3w0,36.45858145,60.38937679,0.9264382121,9,W,0.59,4,0.01041666667
2020-05-15 13:15:00,4136001,iq8k7ZNt4Mwm3w0,36.93956407,56.85950403,0.904246814,9,W,0.59,4,0.01041666667
2020-05-15 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.89079345,57.14867328,0.8954739062,9,W,0.59,4,0.01041666667
2020-05-15 13:45:00,4136001,iq8k7ZNt4Mwm3w0,36.61437807,52.9806112,0.8660270623,9,W,0.59,4,0.01041666667
2020-05-15 14:00:00,4136001,iq8k7ZNt4Mwm3w0,36.84276607,54.8100049,0.8379443869,9,W,0.59,4,0.01041666667
2020-05-15 14:15:00,4136001,iq8k7ZNt4Mwm3w0,37.3528292,53.5389466,0.82612858,9,W,0.59,4,0.01041666667
2020-05-15 14:30:00,4136001,iq8k7ZNt4Mwm3w0,37.26846587,51.3589315,0.6810660217,11,NW,0.63,4,0.01041666667
2020-05-15 14:45:00,4136001,iq8k7ZNt4Mwm3w0,37.21659834,49.36587621,0.68664654,11,NW,0.63,4,0.01041666667
2020-05-15 15:00:00,4136001,iq8k7ZNt4Mwm3w0,37.11558027,50.19004317,0.653807127,11,NW,0.63,4,0.01041666667
2020-05-15 15:15:00,4136001,iq8k7ZNt4Mwm3w0,37.08661828,48.28441228,0.6051379079,11,NW,0.63,4,0.01041666667
2020-05-15 15:30:00,4136001,iq8k7ZNt4Mwm3w0,36.62616283,45.37170127,0.4486365887,11,NW,0.63,4,0.01041666667
2020-05-15 15:45:00,4136001,iq8k7ZNt4Mwm3w0,36.75573503,44.97519003,0.5056144153,11,NW,0.63,4,0.01041666667
2020-05-15 16:00:00,4136001,iq8k7ZNt4Mwm3w0,36.75465755,45.03773752,0.450463589,11,NW,0.63,4,0.01041666667
2020-05-15 16:15:00,4136001,iq8k7ZNt4Mwm3w0,36.59955247,41.94711027,0.3271433133,11,NW,0.63,4,0.01041666667
2020-05-15 16:30:00,4136001,iq8k7ZNt4Mwm3w0,36.25738223,40.56484677,0.29187837,11,NW,0.63,4,0.01041666667
2020-05-15 16:45:00,4136001,iq8k7ZNt4Mwm3w0,36.28795297,40.67958107,0.3002540159,11,NW,0.63,4,0.01041666667
2020-05-15 17:00:00,4136001,iq8k7ZNt4Mwm3w0,36.00283697,39.21984663,0.203801124,11,NW,0.63,4,0.01041666667
2020-05-15 17:15:00,4136001,iq8k7ZNt4Mwm3w0,35.62733759,37.13426683,0.1339985576,11,NW,0.63,4,0.01041666667
2020-05-15 17:30:00,4136001,iq8k7ZNt4Mwm3w0,35.2095745,35.678953,0.0668117974,15,W,0.65,4,0.01041666667
2020-05-15 17:45:00,4136001,iq8k7ZNt4Mwm3w0,34.73165155,34.00562066,0.02815514897,15,W,0.63,4,0.01041666667
2020-05-15 18:00:00,4136001,iq8k7ZNt4Mwm3w0,34.36776167,33.14801007,0.01789522958,15,W,0.63,4,0.01041666667
2020-05-15 18:15:00,4136001,iq8k7ZNt4Mwm3w0,33.985284,32.47362655,0.01047180444,15,W,0.63,4,0.01041666667
2020-05-15 18:30:00,4136001,iq8k7ZNt4Mwm3w0,33.54584963,31.70361947,0.002684917552,15,W,0.63,4,0.01041666667
2020-05-15 18:45:00,4136001,iq8k7ZNt4Mwm3w0,33.09357417,31.061414,0,15,W,0.63,4,0.01041666667
2020-05-15 19:00:00,4136001,iq8k7ZNt4Mwm3w0,32.57998867,30.36881917,0,15,W,0.63,4,0.01041666667
2020-05-15 19:15:00,4136001,iq8k7ZNt4Mwm3w0,32.10647055,29.57026941,0,15,W,0.63,4,0.01041666667
2020-05-15 19:30:00,4136001,iq8k7ZNt4Mwm3w0,31.78520907,29.3748617,0,15,W,0.63,4,0.01041666667
2020-05-15 19:45:00,4136001,iq8k7ZNt4Mwm3w0,31.50534476,28.92643162,0,15,W,0.63,4,0.01041666667
2020-05-15 20:00:00,4136001,iq8k7ZNt4Mwm3w0,31.4473155,28.39059037,0,15,W,0.63,4,0.01041666667
2020-05-15 20:15:00,4136001,iq8k7ZNt4Mwm3w0,30.79767863,27.45114633,0,15,W,0.63,4,0.01041666667
2020-05-15 20:30:00,4136001,iq8k7ZNt4Mwm3w0,30.55072879,27.47504283,0,6,NW,0.71,2,0.01041666667
2020-05-15 20:45:00,4136001,iq8k7ZNt4Mwm3w0,31.04741059,29.37068955,0.0001204262176,6,NW,0.71,2,0.01041666667
2020-05-15 21:00:00,4136001,iq8k7ZNt4Mwm3w0,30.0076782,29.1692108,0,6,NW,0.71,2,0.01041666667
2020-05-15 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.97958373,28.14188523,0,6,NW,0.71,2,0.01041666667
2020-05-15 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.42710941,27.41392779,0,6,NW,0.71,2,0.01041666667
2020-05-15 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.30055247,27.0304251,0,6,NW,0.71,2,0.01041666667
2020-05-15 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.32985817,26.92777214,0,6,NW,0.71,2,0.01041666667
2020-05-15 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.324165,26.87666233,0,6,NW,0.71,2,0.01041666667
2020-05-15 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.22888173,26.848583,0,6,NW,0.71,2,0.01041666667
2020-05-15 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.14552676,26.7898349,0,6,NW,0.71,2,0.01041666667
2020-05-15 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.70949446,26.52979493,0,6,NW,0.71,2,0.01041666667
2020-05-15 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.95176844,25.08119722,0,6,NW,0.74,2,0.01041666667
2020-05-15 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.7558319,24.81448376,0,6,NW,0.74,2,0.01041666667
2020-05-16 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.52780647,24.43326407,0,6,NW,0.74,2,0
2020-05-16 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.68731262,24.52914207,0,6,NW,0.74,2,0
2020-05-16 00:30:00,4136001,iq8k7ZNt4Mwm3w0,26.63302783,24.68845123,0,6,NW,0.74,2,0
2020-05-16 00:45:00,4136001,iq8k7ZNt4Mwm3w0,26.67657573,24.88044037,0,6,NW,0.74,2,0
2020-05-16 01:00:00,4136001,iq8k7ZNt4Mwm3w0,26.44045593,24.55380876,0,6,NW,0.74,2,0
2020-05-16 01:15:00,4136001,iq8k7ZNt4Mwm3w0,26.193042,24.11722213,0,6,NW,0.74,2,0
2020-05-16 01:30:00,4136001,iq8k7ZNt4Mwm3w0,26.0033801,23.93489221,0,6,NW,0.74,2,0
2020-05-16 01:45:00,4136001,iq8k7ZNt4Mwm3w0,25.95458273,23.97419733,0,6,NW,0.74,2,0
2020-05-16 02:00:00,4136001,iq8k7ZNt4Mwm3w0,25.7327081,23.78122793,0,6,NW,0.74,2,0
2020-05-16 02:15:00,4136001,iq8k7ZNt4Mwm3w0,25.4155729,23.33238027,0,6,NW,0.74,2,0
2020-05-16 02:30:00,4136001,iq8k7ZNt4Mwm3w0,25.19277224,22.96086503,0,6,NW,0.74,2,0
2020-05-16 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.89064633,22.69464427,0,6,NW,0.74,2,0
2020-05-16 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.73890787,22.36363427,0,6,NW,0.74,2,0
2020-05-16 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.38789214,22.10807434,0,6,NW,0.74,2,0
2020-05-16 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.3363027,21.9420616,0,6,NW,0.74,2,0
2020-05-16 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.44372538,21.88146162,0,6,NW,0.74,2,0
2020-05-16 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.14510303,21.844981,0,6,NW,0.74,2,0
2020-05-16 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.8268431,21.78638128,0,6,NW,0.74,2,0
2020-05-16 04:30:00,4136001,iq8k7ZNt4Mwm3w0,23.9267099,21.9009552,0,6,NW,0.74,2,0
2020-05-16 04:45:00,4136001,iq8k7ZNt4Mwm3w0,23.85060433,21.74698587,0,6,NW,0.74,2,0
2020-05-16 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.55594497,21.46942345,0,6,NW,0.74,2,0
2020-05-16 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.60817267,21.29009187,0,6,NW,0.74,2,0
2020-05-16 05:30:00,4136001,iq8k7ZNt4Mwm3w0,23.65812755,21.13980431,0,0,N,0.77,2,0
2020-05-16 05:45:00,4136001,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.001471635056,0,N,0.77,2,0
2020-05-16 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.04460457,22.218803,0.01303868672,0,N,0.77,2,0
2020-05-16 06:15:00,4136001,iq8k7ZNt4Mwm3w0,23.96737555,22.68291921,0.03518024193,0,N,0.77,2,0
2020-05-16 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.587146,23.91549477,0.06092558817,0,N,0.77,2,0
2020-05-16 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.35418586,25.45905593,0.08755691486,0,N,0.77,2,0
2020-05-16 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.97149147,27.4219574,0.1271157612,0,N,0.77,2,0
2020-05-16 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.566503,28.13256421,0.1977868686,0,N,0.77,2,0
2020-05-16 07:30:00,4136001,iq8k7ZNt4Mwm3w0,27.20900983,28.95577997,0.315163709,0,N,0.77,2,0
2020-05-16 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.76550487,34.2793511,0.3058852647,0,N,0.77,2,0
2020-05-16 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.17533934,37.61465024,0.440460199,0,N,0.77,2,0
2020-05-16 08:15:00,4136001,iq8k7ZNt4Mwm3w0,29.1131897,42.30031597,0.4899591567,0,N,0.77,2,0
2020-05-16 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.58924069,45.43612772,0.5499689683,0,N,0.66,2,0
2020-05-16 08:45:00,4136001,iq8k7ZNt4Mwm3w0,30.2332306,47.4030934,0.5789609317,0,N,0.66,2,0
2020-05-16 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.44131886,48.825895,0.6565032462,0,N,0.66,2,0
2020-05-16 09:15:00,4136001,iq8k7ZNt4Mwm3w0,31.13129987,51.06770407,0.705570373,0,N,0.66,2,0
2020-05-16 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.73716327,54.30058103,0.7526609197,0,N,0.66,2,0
2020-05-16 09:45:00,4136001,iq8k7ZNt4Mwm3w0,32.11526059,56.26471386,0.7908359969,0,N,0.66,2,0
2020-05-16 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.42292273,56.885681,0.821054863,0,N,0.66,2,0
2020-05-16 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.97431448,58.69473279,0.8508263617,0,N,0.66,2,0
2020-05-16 10:30:00,4136001,iq8k7ZNt4Mwm3w0,33.75172127,59.49848047,0.8944378663,0,N,0.66,2,0
2020-05-16 10:45:00,4136001,iq8k7ZNt4Mwm3w0,33.87341938,59.90787155,0.8842393555,0,N,0.66,2,0
2020-05-16 11:00:00,4136001,iq8k7ZNt4Mwm3w0,34.1510935,61.63474147,0.9198567633,0,N,0.66,2,0
2020-05-16 11:15:00,4136001,iq8k7ZNt4Mwm3w0,34.83831173,62.84588887,0.930322056,0,N,0.66,2,0
2020-05-16 11:30:00,4136001,iq8k7ZNt4Mwm3w0,34.83090617,63.09209893,0.9810386655,7,W,0.62,2,0
2020-05-16 11:45:00,4136001,iq8k7ZNt4Mwm3w0,35.47820933,63.82718397,0.9896192403,7,W,0.62,2,0
2020-05-16 12:00:00,4136001,iq8k7ZNt4Mwm3w0,36.23130214,66.01627883,0.9797943403,7,W,0.62,2,0
2020-05-16 12:15:00,4136001,iq8k7ZNt4Mwm3w0,36.35895587,62.1692596,0.6037395007,7,W,0.62,2,0
2020-05-16 12:30:00,4136001,iq8k7ZNt4Mwm3w0,35.73488673,55.99414357,0.731962184,7,W,0.62,2,0
2020-05-16 12:45:00,4136001,iq8k7ZNt4Mwm3w0,35.6741029,53.97351393,0.4870487121,7,W,0.62,2,0
2020-05-16 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.51978067,53.70854493,0.70216736,7,W,0.62,2,0
2020-05-16 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.95901183,54.68054724,0.6825979028,7,W,0.62,2,0
2020-05-16 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.16299977,57.335858,0.8414354963,7,W,0.62,2,0
2020-05-16 13:45:00,4136001,iq8k7ZNt4Mwm3w0,35.9030577,52.90961203,0.448084939,7,W,0.62,2,0
2020-05-16 14:00:00,4136001,iq8k7ZNt4Mwm3w0,35.17039017,48.40738345,0.6341718076,7,W,0.62,2,0
2020-05-16 14:15:00,4136001,iq8k7ZNt4Mwm3w0,35.07013267,47.87680757,0.713821422,7,W,0.62,2,0
2020-05-16 14:30:00,4136001,iq8k7ZNt4Mwm3w0,35.35950041,51.45765845,0.7975343986,11,NW,0.66,4,0
2020-05-16 14:45:00,4136001,iq8k7ZNt4Mwm3w0,35.03316013,47.3765094,0.464079111,11,NW,0.66,4,0
2020-05-16 15:00:00,4136001,iq8k7ZNt4Mwm3w0,34.6052785,44.74481597,0.443339748,11,NW,0.66,4,0
2020-05-16 15:15:00,4136001,iq8k7ZNt4Mwm3w0,34.16651228,40.97084745,0.3041160983,11,NW,0.66,4,0
2020-05-16 15:30:00,4136001,iq8k7ZNt4Mwm3w0,34.5372549,42.3535389,0.3934120083,11,NW,0.66,4,0
2020-05-16 15:45:00,4136001,iq8k7ZNt4Mwm3w0,34.33549355,41.21859307,0.3116804148,11,NW,0.66,4,0
2020-05-16 16:00:00,4136001,iq8k7ZNt4Mwm3w0,34.15994657,39.69061287,0.222285774,11,NW,0.66,4,0
2020-05-16 16:15:00,4136001,iq8k7ZNt4Mwm3w0,33.87244276,38.4169141,0.2192462376,11,NW,0.66,4,0
2020-05-16 16:30:00,4136001,iq8k7ZNt4Mwm3w0,33.26039943,37.3320772,0.1167878973,11,NW,0.66,4,0
2020-05-16 16:45:00,4136001,iq8k7ZNt4Mwm3w0,31.58378823,33.5691396,0.06696550437,11,NW,0.66,4,0
2020-05-16 17:00:00,4136001,iq8k7ZNt4Mwm3w0,31.56179186,33.81071955,0.08907629162,11,NW,0.66,4,0
2020-05-16 17:15:00,4136001,iq8k7ZNt4Mwm3w0,31.8386771,32.7122988,0.03079994318,11,NW,0.66,4,0
2020-05-16 17:30:00,4136001,iq8k7ZNt4Mwm3w0,31.22422073,29.01664327,0.00552107608,11,NW,0.66,4,0
2020-05-16 17:45:00,4136001,iq8k7ZNt4Mwm3w0,30.52630317,27.02970838,0.002704928067,11,NW,0.66,4,0
2020-05-16 18:00:00,4136001,iq8k7ZNt4Mwm3w0,29.6090585,26.4780304,0,11,NW,0.66,4,0
2020-05-16 18:15:00,4136001,iq8k7ZNt4Mwm3w0,29.01621966,26.25001072,0.0004274467714,11,NW,0.66,4,0
2020-05-16 18:30:00,4136001,iq8k7ZNt4Mwm3w0,29.1915681,26.27404807,0.001152606812,11,NW,0.66,4,0
2020-05-16 18:45:00,4136001,iq8k7ZNt4Mwm3w0,29.55729153,25.7943287,0.0006664907477,11,NW,0.66,4,0
2020-05-16 19:00:00,4136001,iq8k7ZNt4Mwm3w0,30.23259034,27.72766,0.001426587481,11,NW,0.66,4,0
2020-05-16 19:15:00,4136001,iq8k7ZNt4Mwm3w0,29.9654093,29.1194042,8.70E-05,11,NW,0.66,4,0
2020-05-16 19:30:00,4136001,iq8k7ZNt4Mwm3w0,29.82385472,28.76035497,0,11,NW,0.66,4,0
2020-05-16 19:45:00,4136001,iq8k7ZNt4Mwm3w0,29.4201181,28.40477293,0,11,NW,0.66,4,0
2020-05-16 20:00:00,4136001,iq8k7ZNt4Mwm3w0,28.76313734,27.83533031,0,11,NW,0.66,4,0
2020-05-16 20:15:00,4136001,iq8k7ZNt4Mwm3w0,28.20594473,27.1021587,0,11,NW,0.66,4,0
2020-05-16 20:30:00,4136001,iq8k7ZNt4Mwm3w0,28.20538627,26.74144587,0,7,NW,0.72,2,0
2020-05-16 20:45:00,4136001,iq8k7ZNt4Mwm3w0,28.36054321,26.71066276,0,7,NW,0.72,2,0
2020-05-16 21:00:00,4136001,iq8k7ZNt4Mwm3w0,28.5787841,26.9042196,0,7,NW,0.72,2,0
2020-05-16 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.61048517,27.11508279,0,7,NW,0.72,2,0
2020-05-16 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.4075919,26.7989938,0,7,NW,0.72,2,0
2020-05-16 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.27099407,26.63835537,0,7,NW,0.72,2,0
2020-05-16 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.25846386,26.72932162,0,7,NW,0.72,2,0
2020-05-16 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.13605563,26.82591457,0,7,NW,0.72,2,0
2020-05-16 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.31342097,27.72299414,0,7,NW,0.72,2,0
2020-05-16 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.20846667,27.78852123,0,7,NW,0.72,2,0
2020-05-16 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.52852131,27.18614355,0,7,NW,0.72,2,0
2020-05-16 23:15:00,4136001,iq8k7ZNt4Mwm3w0,27.13286423,26.69798483,0,7,NW,0.72,2,0
2020-05-16 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.87304173,26.26826893,0,6,SW,0.76,2,0
2020-05-16 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.52578621,25.57391038,0,6,SW,0.76,2,0
2020-05-17 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.29004607,25.42096147,0,6,SW,0.76,2,0
2020-05-17 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.14886572,25.07488059,0,6,SW,0.76,2,0
2020-05-17 00:30:00,4136001,iq8k7ZNt4Mwm3w0,25.88355113,24.7258465,0,6,SW,0.76,2,0
2020-05-17 00:45:00,4136001,iq8k7ZNt4Mwm3w0,25.9061678,24.59549053,0,6,SW,0.76,2,0
2020-05-17 01:00:00,4136001,iq8k7ZNt4Mwm3w0,25.76279738,24.34820031,0,6,SW,0.76,2,0
2020-05-17 01:15:00,4136001,iq8k7ZNt4Mwm3w0,25.5164062,23.86896563,0,6,SW,0.76,2,0
2020-05-17 01:30:00,4136001,iq8k7ZNt4Mwm3w0,25.3675354,23.30727847,0,6,SW,0.76,2,0
2020-05-17 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.8305216,22.68963427,0,6,SW,0.76,2,0
2020-05-17 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.73006183,22.41169847,0,6,SW,0.76,2,0
2020-05-17 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.46792617,22.17217707,0,6,SW,0.76,2,0
2020-05-17 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.2546642,21.83082797,0,7,NW,0.74,2,0
2020-05-17 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.28847848,22.09685979,0,7,NW,0.74,2,0
2020-05-17 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.1800069,22.02151297,0,7,NW,0.74,2,0
2020-05-17 03:15:00,4136001,iq8k7ZNt4Mwm3w0,23.95225927,21.7182801,0,7,NW,0.74,2,0
2020-05-17 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.11831879,22.020067,0,7,NW,0.74,2,0
2020-05-17 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.31887113,22.57031767,0,7,NW,0.74,2,0
2020-05-17 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.36630162,22.70163386,0,7,NW,0.74,2,0
